4787.5	1.11E+00
4812.5	1.11E+00
4837.5	1.05E+00
4862.5	1.06E+00
4887.5	1.06E+00
4912.5	1.05E+00
4937.5	1.07E+00
4962.5	1.07E+00
4987.5	1.04E+00
5012.5	1.02E+00
5037.5	1.01E+00
5062.5	9.94E-01
5087.5	9.85E-01
5112.5	9.92E-01
5137.5	1.01E+00
5162.5	1.01E+00
5187.5	1.05E+00
5212.5	1.06E+00
5237.5	1.06E+00
5262.5	1.05E+00
5287.5	1.04E+00
5312.5	1.01E+00
5337.5	1.02E+00
5362.5	1.05E+00
5387.5	1.03E+00
5412.5	1.03E+00
5437.5	1.01E+00
5462.5	9.84E-01
5487.5	9.63E-01
5512.5	9.73E-01
5537.5	9.80E-01
5562.5	1.01E+00
5587.5	1.03E+00
5612.5	1.05E+00
5637.5	1.05E+00
5662.5	1.07E+00
5687.5	1.08E+00
5712.5	1.05E+00
5737.5	1.03E+00
5762.5	1.04E+00
5787.5	1.01E+00
5812.5	1.01E+00
5837.5	1.04E+00
5862.5	1.05E+00
5887.5	1.01E+00
5912.5	1.03E+00
5937.5	1.06E+00
5962.5	1.07E+00
5987.5	1.05E+00
6012.5	1.07E+00
6037.5	1.04E+00
6062.5	9.84E-01
6087.5	9.58E-01
6112.5	9.78E-01
6137.5	9.97E-01
6162.5	1.03E+00
6187.5	1.06E+00
6212.5	1.08E+00
6237.5	1.08E+00
6262.5	1.05E+00
6287.5	1.03E+00
6312.5	1.01E+00
6337.5	1.00E+00
6362.5	9.80E-01
6387.5	9.89E-01
6412.5	9.59E-01
6437.5	9.59E-01
6462.5	9.53E-01
6487.5	9.47E-01
6512.5	9.46E-01
6537.5	9.78E-01
6562.5	1.00E+00
6587.5	9.86E-01
6612.5	9.93E-01
6637.5	1.01E+00
6662.5	1.00E+00
6687.5	1.02E+00
6712.5	1.09E+00
6737.5	1.10E+00
6762.5	1.07E+00
6787.5	1.08E+00
6812.5	1.04E+00
6837.5	9.84E-01
6862.5	9.83E-01
6887.5	1.02E+00
6912.5	1.03E+00
6937.5	1.04E+00
6962.5	1.05E+00
6987.5	1.06E+00
7012.5	1.05E+00
7037.5	1.03E+00
7062.5	1.05E+00
7087.5	1.04E+00
7112.5	1.04E+00
7137.5	1.06E+00
7162.5	1.06E+00
7187.5	1.03E+00
7212.5	1.05E+00
7237.5	1.04E+00
7262.5	9.99E-01
7287.5	1.01E+00
7312.5	1.00E+00
7337.5	1.00E+00
7362.5	1.01E+00
7387.5	1.01E+00
7412.5	1.00E+00
7437.5	1.04E+00
7462.5	1.03E+00
7487.5	1.00E+00
7512.5	1.00E+00
7537.5	1.01E+00
7562.5	9.50E-01
7587.5	9.30E-01
7612.5	9.14E-01
7637.5	9.15E-01
7662.5	8.95E-01
7687.5	8.95E-01
7712.5	8.90E-01
7737.5	8.83E-01
7762.5	8.78E-01
7787.5	8.86E-01
7812.5	8.66E-01
7837.5	8.49E-01
7862.5	8.49E-01
7887.5	7.90E-01
7912.5	7.44E-01
7937.5	7.68E-01
7962.5	6.98E-01
7987.5	8.98E-01
